arm,id,source,status,topology_pass,CD,ECD,NC,p95,seconds,delta_CD_vs_initial,delta_ECD_vs_initial,delta_NC_vs_initial,delta_p95_vs_initial,delta_CD_vs_previous_F3,delta_ECD_vs_previous_F3,delta_NC_vs_previous_F3,delta_p95_vs_previous_F3
FULL,point2building_03331_z4c11dac00000001b,real_zurich,evaluated,True,0.14569154957201952,0.16051151201714695,0.8934172522961727,0.10320383130996273,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_03541_z54fd6d3616b10066,real_zurich,evaluated,True,1.3617846201157309,1.9657210350220595,0.7442596685463501,0.4268838554861102,0.5470000000204891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_03584_z45b11bd100005843,real_zurich,evaluated,True,2.518016870894297,3.3669087153263524,0.6300291980876657,0.4274091948171091,0.5160000000032596,-0.1820827512986507,-0.5386189215659325,0.06243306160273565,-0.020121255477275113,-0.1820827512986507,-0.5386189215659325,0.06243306160273565,-0.020121255477275113
FULL,point2building_03749_z4756d98a00000752,real_zurich,evaluated,True,0.7123616035332774,0.9030381493959361,0.8392858383177072,0.0642459639404326,0.6560000000172295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_04146_z54feb0f4c2d60023,real_zurich,evaluated,True,1.335778904263413,2.060262932122271,0.7527529033805789,0.3897058050719207,0.5160000000032596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_04198_z4cf7a30100000000,real_zurich,evaluated,True,0.3546939930469294,0.4407368778005222,0.899529484226762,0.1966039300219517,0.5160000000032596,0.00018635718983917027,-0.0659892891933741,0.025382039603593753,2.2173197444796955e-09,0.00018635718983917027,-0.0659892891933741,0.025382039603593753,2.2173197444796955e-09
FULL,point2building_04264_z463f41f7000004a3,real_zurich,evaluated,True,1.771147762204348,2.2703381637935975,0.6456546033736019,0.08960190679263881,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_04435_z5aa795dc967900fa,real_zurich,evaluated,True,1.046836098193106,1.6867456122893278,0.6616807147864543,1.9965766333553403,0.5929999999934807,-0.19188187781673216,-0.6400624362624896,0.04446512326172125,-0.7208219277169188,-0.19188187781673216,-0.6400624362624896,0.04446512326172125,-0.7208219277169188
FULL,point2building_04499_z4961a69d00000000,real_zurich,evaluated,True,2.1281955901892182,2.692144474052416,0.49525666717083694,0.8414672722433109,0.5619999999762513,-0.22899352464555012,-0.6270259829639908,0.05523810174191823,-0.0002213309823155818,-0.22899352464555012,-0.6270259829639908,0.05523810174191823,-0.0002213309823155818
FULL,point2building_04700_z5cd2c7b8e3ae0027,real_zurich,evaluated,True,0.8525579701151128,1.0884283425819672,0.8102455397589544,0.7858841140527681,0.6400000000139698,-0.18862976219403504,-0.5229270363090466,0.06980144401954658,-0.07926208046921657,-0.18862976219403504,-0.5229270363090466,0.06980144401954658,-0.07926208046921657
FULL,polygnn_mini_DEBY_LOD2_104575493,synthetic_mini,evaluated,True,0.6696589335732566,1.0987600995927407,0.7618339349685495,0.9329890058689646,0.6709999999729916,-0.36743580712851487,-1.066173559125728,0.10792797276633481,-0.1187539475197047,-0.36743580712851487,-1.066173559125728,0.10792797276633481,-0.1187539475197047
FULL,polygnn_mini_DEBY_LOD2_18272204,synthetic_mini,evaluated,True,0.2384543913200474,0.2315014670140783,0.9747721947445961,0.2706885637637884,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_21464190,synthetic_mini,evaluated,True,0.7964770554977213,1.5110669398898269,0.833251343000809,3.9425000384834714,0.5470000000204891,,,,,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_42758236,synthetic_mini,evaluated,True,0.3439660133435253,0.5965993072386155,0.9591079444014041,0.6821217159121137,0.5320000000065193,-0.006748597850717575,-0.060407133062995944,0.004456364801883161,-0.1905537932864384,-0.006748597850717575,-0.060407133062995944,0.004456364801883161,-0.1905537932864384
FULL,polygnn_mini_DEBY_LOD2_4322128,synthetic_mini,evaluated,True,0.2478053663255702,0.410790680385113,0.9411147987110122,0.28874179391907656,0.5940000000409782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_4374954,synthetic_mini,evaluated,True,0.1788146791315427,0.09668892636670498,0.9760960261459151,0.15257581961319708,0.8439999999827705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_4473468,synthetic_mini,evaluated,True,0.35428537628893253,0.5837151013468241,0.9057428491435326,2.0565176602849964,0.5470000000204891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_4616699,synthetic_mini,evaluated,True,0.2545597537063012,0.2558331532355502,0.9697163469467667,0.34348438692757377,0.5630000000237487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_4620050,synthetic_mini,evaluated,True,0.28047788362206694,0.30279703367069954,0.9706385506024451,0.3381409426573357,0.5619999999762513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_4672969,synthetic_mini,evaluated,True,0.30354161541863334,0.37763213702321974,0.958205236611185,0.5473494932772207,0.5459999999729916,,,,,,,,
FULL,polygnn_mini_DEBY_LOD2_4677715,synthetic_mini,evaluated,True,0.19681684982519548,0.13544333396420374,0.9770606700102878,0.1604742156854413,0.8279999999795109,-0.11471681281472051,-0.20509825365507592,0.030003628205861443,-0.5918145722288284,-0.11471681281472051,-0.20509825365507592,0.030003628205861443,-0.5918145722288284
FULL,polygnn_mini_DEBY_LOD2_4681422,synthetic_mini,evaluated,True,0.20264235180945048,0.3090385065421708,0.9584721830976533,1.4144050884077102,2.3589999999967404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_4717633,synthetic_mini,evaluated,True,0.3175787360206973,0.3933048358748735,0.9576833241194764,0.4750859642012431,0.5779999999795109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_4731695,synthetic_mini,evaluated,True,0.1868542558461737,0.10813415597511408,0.9739743954862523,0.17633325913919518,0.6410000000032596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_4735908,synthetic_mini,evaluated,True,0.18648813090278163,0.10577470637221334,0.976126990518225,0.15781556284246606,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_4768530,synthetic_mini,evaluated,True,0.3462531158572499,0.44649630645205246,0.9134580037906902,0.2846184999438889,0.625,-0.3730761630932085,-1.0055325344901442,0.08280252623662776,-1.9306230592360474,-0.3730761630932085,-1.0055325344901442,0.08280252623662776,-1.9306230592360474
FULL,polygnn_mini_DEBY_LOD2_4773826,synthetic_mini,evaluated,True,0.21911534026751464,0.3192800525596229,0.9664536775746682,0.45393085121861465,1.2969999999622814,-0.6903792569612727,-1.4722386734563155,0.12155748011220191,-0.8465361736326507,-0.6903792569612727,-1.4722386734563155,0.12155748011220191,-0.8465361736326507
FULL,polygnn_mini_DEBY_LOD2_4827110,synthetic_mini,evaluated,True,0.18229845713249337,0.07878140148064734,0.9779015412715741,0.0770510926651071,1.0630000000237487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_4833066,synthetic_mini,evaluated,True,0.32116186440944183,0.399057266560888,0.9655377945828005,0.48281981491939474,0.5,,,,,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_4862505,synthetic_mini,evaluated,True,0.2687379444639325,0.4349639625197856,0.9260982014581447,0.28834589151348766,0.6560000000172295,-0.218226796749245,-0.7031717664851238,0.06847147645233431,0.004909050326836695,-0.218226796749245,-0.7031717664851238,0.06847147645233431,0.004909050326836695
FULL,polygnn_mini_DEBY_LOD2_4869536,synthetic_mini,evaluated,True,0.3420833876180375,0.44594772161780794,0.9542714949537041,0.4358218488800433,0.5310000000172295,,,,,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_4870013,synthetic_mini,evaluated,True,0.23618005222336855,0.24928038064642555,0.9700700401253947,0.33455478644551206,0.5630000000237487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_4901641,synthetic_mini,evaluated,True,0.3350444736170632,0.5111305912143005,0.9463307305235306,1.0031212481316696,0.6720000000204891,-0.16012473364906915,-0.5098754249925326,0.05121087893367127,-0.3730064838378482,-0.16012473364906915,-0.5098754249925326,0.05121087893367127,-0.3730064838378482
FULL,polygnn_mini_DEBY_LOD2_4914914,synthetic_mini,evaluated,True,0.4115120327151078,1.067760786736357,0.8562268014314904,2.6552583707850084,1.4380000000237487,-0.1384551730824189,-0.3707079720919342,0.044223856423631025,-0.005120919646589783,-0.1384551730824189,-0.3707079720919342,0.044223856423631025,-0.005120919646589783
FULL,polygnn_mini_DEBY_LOD2_4948910,synthetic_mini,evaluated,True,0.34127811973341726,0.4949573223173675,0.9165759769819631,0.16696404520331126,0.7810000000172295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_4967349,synthetic_mini,evaluated,True,0.2483600633348428,0.20127963485992906,0.9634373090125903,0.12277969541738928,0.6709999999729916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_5004510,synthetic_mini,evaluated,True,0.2029965391809213,0.17092637473495143,0.9664754469966745,0.16771748073762166,0.7040000000270084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_5055513,synthetic_mini,evaluated,True,0.1660572340795894,0.0973683311622324,0.9792740492325609,0.12401074067135824,0.8119999999762513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_5056245,synthetic_mini,evaluated,True,0.6180341145418891,1.4117297053924285,0.767749506128687,2.173444651376813,1.9219999999622814,-0.6598978935436883,-1.7091965940845146,0.11744573685009607,-0.05425243365456778,-0.6598978935436883,-1.7091965940845146,0.11744573685009607,-0.05425243365456778
FULL,polygnn_mini_DEBY_LOD2_5056401,synthetic_mini,evaluated,True,0.4862122237428079,1.4716218695502485,0.6326368691080294,1.1310503234192262,20.68700000003446,-0.09742716977234567,-0.09709812333164547,-0.012148098325224899,-0.062395434088994506,-0.09742716977234567,-0.09709812333164547,-0.012148098325224899,-0.062395434088994506
FULL,polygnn_mini_DEBY_LOD2_5092970,synthetic_mini,evaluated,True,0.18598611234860235,0.30657987385082275,0.9156035527884802,0.12016540924459927,0.8910000000032596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_5100005,synthetic_mini,evaluated,True,0.35090000489954243,0.4965729920137553,0.9242657391146032,0.3777119893078545,0.5469999999622814,,,,,-0.14380019725421078,-0.37444603893172285,0.051650543158978546,-0.0020356203045258092
FULL,polygnn_mini_DEBY_LOD2_5137190,synthetic_mini,evaluated,True,0.15232490601666882,0.09918267352877413,0.9712580876849659,0.14651555646453918,0.7339999999967404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_5142315,synthetic_mini,evaluated,True,0.18329347316091932,0.09672409261120896,0.9789787739736524,0.1359679578516184,0.6089999999967404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_5184618,synthetic_mini,evaluated,True,0.4617003560406343,0.7647984789274808,0.8330028902682897,1.7462236241007123,1.5630000000237487,-0.1875227361678402,-0.9886390115791598,0.08486415457808405,-0.047767012808541454,-0.1875227361678402,-0.9886390115791598,0.08486415457808405,-0.047767012808541454
FULL,polygnn_mini_DEBY_LOD2_5184797,synthetic_mini,evaluated,True,0.20489766606079152,0.3247530752337119,0.9310386793353828,0.10396630652855794,1.172000000020489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_5271709,synthetic_mini,evaluated,True,0.2012694731962814,0.20989122305848168,0.9651372978087736,0.28453352713162566,0.5160000000032596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_5273475,synthetic_mini,evaluated,True,0.2052909330789797,0.19889622777655147,0.97030475801497,0.35773144680259295,0.5160000000032596,,,,,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_8573782,synthetic_mini,evaluated,True,0.37702092195853276,1.120337314303549,0.7350636377186732,0.5521355686636888,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,polygnn_mini_DEBY_LOD2_8573862,synthetic_mini,evaluated,True,0.9488578987885137,1.859091281903177,0.6572781595041939,2.9228316214560968,2.5619999999762513,-0.7508841954803218,-1.5665223616398727,0.055037606676116124,-0.8928143899444985,-0.7508841954803218,-1.5665223616398727,0.055037606676116124,-0.8928143899444985
Hoff,point2building_00032_z41aca4f400000f6c,real_zurich,evaluated,True,2.007534193274929,2.527005113112435,0.6413575112346531,0.19603001038591356,0.5320000000065193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_00089_z41ad26d300061d2a,real_zurich,evaluated,True,2.1224056648049743,2.7774181624902154,0.6446654076601767,0.4950434244901378,0.5160000000032596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_00612_z41afb9c5000028d4,real_zurich,evaluated,True,1.4522524313966643,2.0041984817693645,0.600108255241636,0.328466926924612,0.5939999999827705,-0.336333595554569,-0.6056034072262579,0.056851239151046395,0.004240234284329125,-0.336333595554569,-0.6056034072262579,0.056851239151046395,0.004240234284329125
Hoff,point2building_00828_z41aca4f400001a79,real_zurich,evaluated,True,1.0022882610528128,1.5899801355670293,0.7840154039841699,0.09274734032303603,0.5150000000139698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_01020_z41af1c5900042690,real_zurich,evaluated,True,0.7707906414801918,1.1051363219703716,0.6785077061294484,0.05670187973372796,0.5620000000344589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_01182_z41ac39cc00001edd,real_zurich,evaluated,True,1.0058192009532516,1.3800953495038746,0.7518577863980958,0.09677391193542723,0.5469999999622814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_01226_z434cc37600000036,real_zurich,evaluated,True,1.7168480864025462,2.488458171204026,0.6747408155410523,0.14367662806805218,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_01231_z43d783460000001b,real_zurich,evaluated,True,1.1950276653828211,2.2610000531092744,0.7607299308849813,0.46254576811651904,0.5309999999590218,0.012219432701330524,0.3425069086140853,0.016542599953586534,-0.025847534267830763,0.012219432701330524,0.3425069086140853,0.016542599953586534,-0.025847534267830763
Hoff,point2building_01232_z43d783d80000001d,real_zurich,evaluated,True,2.0820169258835475,3.506712001019019,0.7151784252861132,0.53394654645906,0.5,,,,,0.03779468012512455,0.37834508635774,0.03315582309166232,0.0
Hoff,point2building_01234_z43eaf3bb00000000,real_zurich,evaluated,True,1.0700605182718257,1.7230453317185201,0.7511460524733459,0.17583177175867407,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_01244_z45b11be700005ac6,real_zurich,evaluated,True,1.0235609511217965,1.4290192422360477,0.6220111961074716,0.21739171580691613,0.5310000000172295,-0.04476800511316714,-0.12888183705165424,0.03264179573328807,-0.01493596180710563,-0.04476800511316714,-0.12888183705165424,0.03264179573328807,-0.01493596180710563
Hoff,point2building_01496_z41acfcf900040363,real_zurich,evaluated,True,2.2382803476898365,3.2142226987051212,0.6292143212996237,0.4043870943410517,0.48399999999674037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_02062_z45b11b6e00004d35,real_zurich,evaluated,True,1.1738900097715135,1.8762406094158268,0.6906940002460842,0.2099300038051485,0.5309999999590218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_02073_z45b11b6f00004d43,real_zurich,evaluated,True,1.9946361689430878,2.3109411877927135,0.5960426033152066,0.20546094317465238,0.5160000000032596,-0.041565344856484554,-0.21924413559705558,0.03246476957298283,-0.053917152813465735,-0.041565344856484554,-0.21924413559705558,0.03246476957298283,-0.053917152813465735
Hoff,point2building_02308_z45b11b8c000050a2,real_zurich,evaluated,True,1.2375755959374688,1.6473291109544004,0.7161380920604071,0.09917405012522232,0.5939999999827705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_02420_z4631e26b00000002,real_zurich,evaluated,True,0.4292190549631918,0.5534529967877866,0.8623391492400687,0.1781624511864045,0.5779999999795109,0.0131955024352991,0.052303679442671225,0.00806375009385274,1.3977391188912947e-09,0.0131955024352991,0.052303679442671225,0.00806375009385274,1.3977391188912947e-09
Hoff,point2building_02648_z478b924900000293,real_zurich,evaluated,True,0.9768950612541245,1.5502361432590033,0.844135368753546,0.4479718886907218,0.5310000000172295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_02691_z45b11c0900005eba,real_zurich,evaluated,True,1.8721229321384811,3.183025859035051,0.6858285330244188,0.3428710612719245,0.5469999999622814,-0.05584851093087018,-0.04632654224313315,0.04007355193627027,-0.08921691778512258,-0.05584851093087018,-0.04632654224313315,0.04007355193627027,-0.08921691778512258
Hoff,point2building_02762_z478b924b00000309,real_zurich,evaluated,True,1.3769257314247727,2.1324016668803525,0.7503431638641784,0.44880205290524244,0.5320000000065193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_02842_z478b924d00000360,real_zurich,evaluated,True,0.9111636528482283,1.1519854862834626,0.7299021180718135,0.6795225113050479,0.5310000000172295,0.0521974355800765,0.10732335951821037,0.00730385956727253,-1.660916182366634e-09,0.0521974355800765,0.10732335951821037,0.00730385956727253,-1.660916182366634e-09
Hoff,point2building_02888_z5c37184f8d8a0056,real_zurich,evaluated,True,2.3205842895119195,3.0956215726218845,0.5248051944623306,3.847889290339757,0.5149999999557622,-0.14439072853138413,-0.30400065128724885,0.047270867968152164,4.439177311210685e-05,-0.14439072853138413,-0.30400065128724885,0.047270867968152164,4.439177311210685e-05
Hoff,point2building_02926_z478b9252000004a9,real_zurich,evaluated,True,2.3368175034898533,2.99903628234697,0.600302256871738,2.0460480801349115,0.5939999999827705,0.0343150827826757,-0.0145491829284361,0.020325209685648327,0.019492906115356146,0.0343150827826757,-0.0145491829284361,0.020325209685648327,0.019492906115356146
Hoff,point2building_03024_z4b29d97200000000,real_zurich,evaluated,True,0.7011738073179543,1.127978176484349,0.6534970602969763,0.7474205904694963,0.5310000000172295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_03060_z4cd103de00000004,real_zurich,evaluated,True,0.2053265423681394,0.40817692149636503,0.8550327594775723,0.05741180496851832,0.5310000000172295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_03096_z5061a3c42f350000,real_zurich,evaluated,True,0.5038402005833656,0.5728883805972096,0.8631712906723052,0.07594711085065312,0.4529999999795109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_03120_z47050adb000005fd,real_zurich,evaluated,True,0.927308488535455,1.2680226952116818,0.8048678850242044,0.281092956263134,0.5780000000377186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_03177_z57b4146355ea0033,real_zurich,evaluated,True,1.3803521950388102,1.8365668268584456,0.6545620937780532,0.07745433199377066,0.5620000000344589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_03215_z47050ae1000007c1,real_zurich,evaluated,True,3.8314441188742285,4.473814503252196,0.5757290656935149,0.1750450776088907,0.5,0.006443214061249591,0.015867495616539884,0.007966084479798297,-0.002905793057834366,0.006443214061249591,0.015867495616539884,0.007966084479798297,-0.002905793057834366
Hoff,point2building_03331_z4c11dac00000001b,real_zurich,evaluated,True,0.14569154957201952,0.16051151201714695,0.8934172522961727,0.10320383130996273,0.48399999999674037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_03541_z54fd6d3616b10066,real_zurich,evaluated,True,1.3617846201157309,1.9657210350220595,0.7442596685463501,0.4268838554861102,0.5310000000172295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_03584_z45b11bd100005843,real_zurich,evaluated,True,2.518016870894297,3.3669087153263524,0.6300291980876657,0.4274091948171091,0.5,-0.1820827512986507,-0.5386189215659325,0.06243306160273565,-0.020121255477275113,-0.1820827512986507,-0.5386189215659325,0.06243306160273565,-0.020121255477275113
Hoff,point2building_03749_z4756d98a00000752,real_zurich,evaluated,True,0.7123616035332774,0.9030381493959361,0.8392858383177072,0.0642459639404326,0.6089999999967404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_04146_z54feb0f4c2d60023,real_zurich,evaluated,True,1.335778904263413,2.060262932122271,0.7527529033805789,0.3897058050719207,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_04198_z4cf7a30100000000,real_zurich,evaluated,True,0.3546939930469294,0.4407368778005222,0.899529484226762,0.1966039300219517,0.5,0.00018635718983917027,-0.0659892891933741,0.025382039603593753,2.2173197444796955e-09,0.00018635718983917027,-0.0659892891933741,0.025382039603593753,2.2173197444796955e-09
Hoff,point2building_04264_z463f41f7000004a3,real_zurich,evaluated,True,1.771147762204348,2.2703381637935975,0.6456546033736019,0.08960190679263881,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,point2building_04435_z5aa795dc967900fa,real_zurich,evaluated,True,1.046836098193106,1.6867456122893278,0.6616807147864543,1.9965766333553403,0.6089999999967404,-0.19188187781673216,-0.6400624362624896,0.04446512326172125,-0.7208219277169188,-0.19188187781673216,-0.6400624362624896,0.04446512326172125,-0.7208219277169188
Hoff,point2building_04499_z4961a69d00000000,real_zurich,evaluated,True,2.1281955901892182,2.692144474052416,0.49525666717083694,0.8414672722433109,0.5160000000032596,-0.22899352464555012,-0.6270259829639908,0.05523810174191823,-0.0002213309823155818,-0.22899352464555012,-0.6270259829639908,0.05523810174191823,-0.0002213309823155818
Hoff,point2building_04700_z5cd2c7b8e3ae0027,real_zurich,evaluated,True,0.8525579701151128,1.0884283425819672,0.8102455397589544,0.7858841140527681,0.5940000000409782,-0.18862976219403504,-0.5229270363090466,0.06980144401954658,-0.07926208046921657,-0.18862976219403504,-0.5229270363090466,0.06980144401954658,-0.07926208046921657
Hoff,polygnn_mini_DEBY_LOD2_104575493,synthetic_mini,evaluated,True,0.6696589335732566,1.0987600995927407,0.7618339349685495,0.9329890058689646,0.6399999999557622,-0.36743580712851487,-1.066173559125728,0.10792797276633481,-0.1187539475197047,-0.36743580712851487,-1.066173559125728,0.10792797276633481,-0.1187539475197047
Hoff,polygnn_mini_DEBY_LOD2_18272204,synthetic_mini,evaluated,True,0.2384543913200474,0.2315014670140783,0.9747721947445961,0.2706885637637884,0.5940000000409782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,polygnn_mini_DEBY_LOD2_21464190,synthetic_mini,evaluated,True,0.7964770554977213,1.5110669398898269,0.833251343000809,3.9425000384834714,0.5160000000032596,,,,,0.0,0.0,0.0,0.0
Hoff,polygnn_mini_DEBY_LOD2_42758236,synthetic_mini,evaluated,True,0.3439660133435253,0.5965993072386155,0.9591079444014041,0.6821217159121137,0.5160000000032596,-0.006748597850717575,-0.060407133062995944,0.004456364801883161,-0.1905537932864384,-0.006748597850717575,-0.060407133062995944,0.004456364801883161,-0.1905537932864384
Hoff,polygnn_mini_DEBY_LOD2_4322128,synthetic_mini,evaluated,True,0.2478053663255702,0.410790680385113,0.9411147987110122,0.28874179391907656,0.5780000000377186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,polygnn_mini_DEBY_LOD2_4374954,synthetic_mini,evaluated,True,0.1788146791315427,0.09668892636670498,0.9760960261459151,0.15257581961319708,0.7029999999795109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,polygnn_mini_DEBY_LOD2_4473468,synthetic_mini,evaluated,True,0.35428537628893253,0.5837151013468241,0.9057428491435326,2.0565176602849964,0.5630000000237487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,polygnn_mini_DEBY_LOD2_4616699,synthetic_mini,evaluated,True,0.2545597537063012,0.2558331532355502,0.9697163469467667,0.34348438692757377,0.5469999999622814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,polygnn_mini_DEBY_LOD2_4620050,synthetic_mini,evaluated,True,0.28047788362206694,0.30279703367069954,0.9706385506024451,0.3381409426573357,0.5469999999622814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,polygnn_mini_DEBY_LOD2_4672969,synthetic_mini,evaluated,True,0.30354161541863334,0.37763213702321974,0.958205236611185,0.5473494932772207,0.5310000000172295,,,,,,,,
Hoff,polygnn_mini_DEBY_LOD2_4677715,synthetic_mini,evaluated,True,0.19681684982519548,0.13544333396420374,0.9770606700102878,0.1604742156854413,0.8129999999655411,-0.11471681281472051,-0.20509825365507592,0.030003628205861443,-0.5918145722288284,-0.11471681281472051,-0.20509825365507592,0.030003628205861443,-0.5918145722288284
Hoff,polygnn_mini_DEBY_LOD2_4681422,synthetic_mini,evaluated,True,0.20264235180945048,0.3090385065421708,0.9584721830976533,1.4144050884077102,2.2810000000172295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,polygnn_mini_DEBY_LOD2_4717633,synthetic_mini,evaluated,True,0.3175787360206973,0.3933048358748735,0.9576833241194764,0.4750859642012431,0.5310000000172295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,polygnn_mini_DEBY_LOD2_4731695,synthetic_mini,evaluated,True,0.1868542558461737,0.10813415597511408,0.9739743954862523,0.17633325913919518,0.6400000000139698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,polygnn_mini_DEBY_LOD2_4735908,synthetic_mini,evaluated,True,0.18648813090278163,0.10577470637221334,0.976126990518225,0.15781556284246606,0.6099999999860302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,polygnn_mini_DEBY_LOD2_4768530,synthetic_mini,evaluated,True,0.3462531158572499,0.44649630645205246,0.9134580037906902,0.2846184999438889,0.6099999999860302,-0.3730761630932085,-1.0055325344901442,0.08280252623662776,-1.9306230592360474,-0.3730761630932085,-1.0055325344901442,0.08280252623662776,-1.9306230592360474
Hoff,polygnn_mini_DEBY_LOD2_4773826,synthetic_mini,evaluated,True,0.21911534026751464,0.3192800525596229,0.9664536775746682,0.45393085121861465,1.25,-0.6903792569612727,-1.4722386734563155,0.12155748011220191,-0.8465361736326507,-0.6903792569612727,-1.4722386734563155,0.12155748011220191,-0.8465361736326507
Hoff,polygnn_mini_DEBY_LOD2_4827110,synthetic_mini,evaluated,True,0.18229845713249337,0.07878140148064734,0.9779015412715741,0.0770510926651071,1.062999999965541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoff,polygnn_mini_DEBY_LOD2_4833066,synthetic_mini,evaluated,True,0.32116186440944183,0.399057266560888,0.9655377945828005,0.48281981491939474,0.5,,,,,0.0,0.0,0.0,0.0
